mean_loss,epsilon
6.32110261917,0.931827700002
8.64449214935,0.931806100002
6.43340492249,0.931782700002
5.8913693428,0.931760200002
7.51074981689,0.931740400002
7.32949066162,0.931714300002
8.52662754059,0.931690000002
8.14146900177,0.931666600002
8.41877365112,0.931624300002
8.46704769135,0.931600900002
5.96671724319,0.931576600002
8.43922233582,0.931514500002
6.77507352829,0.931486600002
7.64819860458,0.931422700002
7.42046928406,0.931398400002
8.54192829132,0.931373200002
6.6897649765,0.931347100002
8.00668525696,0.931299400002
9.79431915283,0.931271500002
5.91206884384,0.931249900002
6.82191610336,0.931228300002
4.69140911102,0.931208500002
5.72211742401,0.931177900002
8.38331031799,0.931158100002
7.79674577713,0.931133800002
8.90902423859,0.931109500002
8.83911132812,0.931084300002
7.02656459808,0.931036600002
5.16855430603,0.931015900002
8.79587268829,0.930994300002
9.10001850128,0.930972700002
5.80382013321,0.930950200002
6.55736970901,0.930927700002
6.25856113434,0.930907900002
6.99846982956,0.930884500002
6.61309862137,0.930861100002
8.28926467896,0.930841300002
8.47904586792,0.930817000002
6.30047464371,0.930797200002
6.62642812729,0.930775600002
6.85750007629,0.930710800002
8.56070804596,0.930691000002
7.21123933792,0.930669400002
7.18208837509,0.930593800002
7.49229097366,0.930528100002
6.98676919937,0.930503800002
7.4571146965,0.930479500002
10.0280065536,0.930451600002
8.61207675934,0.930428200002
7.54654932022,0.930408400002
8.59361553192,0.930384100002
7.68305969238,0.930364300002
8.90224742889,0.930337300002
6.89111042023,0.930317500002
6.41236352921,0.930279700002
7.10125732422,0.930189700002
7.75766849518,0.930169900002
7.21021270752,0.930148300002
8.09405612946,0.930126700002
5.13405370712,0.930106900002
7.68261098862,0.930080800002
8.72564888,0.930061000002
6.22575139999,0.930038500002
8.34789848328,0.930018700002
8.88240146637,0.929992600002
7.7913441658,0.929970100002
7.12907409668,0.929948500002
7.3685593605,0.929917000002
7.79177713394,0.929888200002
6.43887758255,0.929854900002
6.05178117752,0.929833300002
5.70459127426,0.929809900002
7.79355478287,0.929788300002
7.47576713562,0.929720800002
5.89928531647,0.929700100002
6.52338647842,0.929678500002
9.97855186462,0.929658700002
6.90760850906,0.929633500002
6.54636144638,0.929610100002
6.80355501175,0.929588500002
7.17910385132,0.929565100002
7.31909894943,0.929539900002
7.81389093399,0.929452600002
9.52802371979,0.929429200002
7.30747795105,0.929407600002
6.1616101265,0.929382400002
6.11559677124,0.929360800002
7.65401363373,0.929310400002
8.43112754822,0.929288800002
6.46214294434,0.929258200002
9.07566356659,0.929236600002
6.63507127762,0.929215000002
5.636926651,0.929192500002
7.74450063705,0.929172700002
6.94072723389,0.929151100002
8.0373134613,0.929125000002
5.91344594955,0.929101600002
7.56989717484,0.929080000002
7.14136457443,0.929031400002
7.22027349472,0.929008900002
6.69314527512,0.928985500002
6.05827617645,0.928965700002
7.71406173706,0.928942300002
7.93349981308,0.928896400002
6.9674911499,0.928850500002
4.20900964737,0.928827100002
7.4725356102,0.928798300002
6.95923089981,0.928711000002
8.90581607819,0.928687600002
7.97087812424,0.928656100002
7.4068107605,0.928631800002
5.30733394623,0.928612000002
7.38065624237,0.928586800002
9.02759838104,0.928567000002
8.22923564911,0.928519300002
7.05322360992,0.928459900002
6.36772489548,0.928436500002
8.27886676788,0.928412200002
6.20425701141,0.928349200002
7.78141307831,0.928328500002
7.50653743744,0.928275400002
5.68289136887,0.928249300002
6.88279342651,0.928227700002
7.78783035278,0.928204300002
8.09933280945,0.928178200002
7.61808586121,0.928156600002
7.46451711655,0.928135000002
6.967233181,0.928112500002
7.23283576965,0.928066600002
6.32448673248,0.928045900002
6.74116277695,0.928017100002
8.27329921722,0.927997300002
6.4928612709,0.927966700002
8.22016334534,0.927934300002
6.76965713501,0.927910900002
6.48624992371,0.927863200002
7.75299310684,0.927841600002
6.13354492188,0.927812800002
9.39115905762,0.927788500002
9.37362766266,0.927762400002
7.75777435303,0.927739000002
7.18533563614,0.927676900002
6.95897817612,0.927625600002
6.78157711029,0.927604900002
5.85071611404,0.927580600002
8.17237472534,0.927531100002
7.15535449982,0.927510400002
8.45023822784,0.927487900002
6.08828544617,0.927465400002
7.55460119247,0.927445600002
8.89406108856,0.927423100002
6.84245920181,0.927403300002
5.59583520889,0.927379900002
8.58247852325,0.927357400002
7.13748407364,0.927334900002
6.09730863571,0.927313300002
5.99053812027,0.927251200002
8.75291919708,0.927230500002
6.54837465286,0.927097300002
8.07755374908,0.927075700002
5.29466485977,0.927052300002
5.36967468262,0.927032500002
8.09437847137,0.926966800002
6.70078802109,0.926947000002
6.56405687332,0.926911900002
5.40223169327,0.926890300002
6.95077896118,0.926867800002
6.53049707413,0.926846200002
6.23168182373,0.926824600002
8.7122631073,0.926799400002
7.79689264297,0.926773300002
6.94659996033,0.926686000002
6.30141973495,0.926664400002
6.66219902039,0.926640100002
7.23138618469,0.926615800002
8.40061473846,0.926593300002
8.12366485596,0.926570800002
6.95029306412,0.926547400002
7.30435943604,0.926525800002
7.18074655533,0.926503300002
7.25540828705,0.926476300002
8.51595306396,0.926452900002
5.167116642,0.926431300002
4.871966362,0.926404300002
7.14688634872,0.926382700002
5.40540313721,0.926358400002
5.90125417709,0.926335000002
6.20809602737,0.926284600002
6.05539083481,0.926261200002
5.78768205643,0.926238700002
5.67057418823,0.926209000002
7.43406295776,0.926145100002
5.46087408066,0.926123500002
6.8537068367,0.926100100002
7.29416418076,0.926076700002
5.98447418213,0.926051500002
7.13799142838,0.926031700002
5.93101072311,0.926005600002
6.70411682129,0.925978600002
7.50733137131,0.925955200002
6.10760688782,0.925932700002
7.40545654297,0.925883200002
6.53863286972,0.925861600002
6.52834701538,0.925837300002
7.17573690414,0.925814800002
7.18007659912,0.925790500002
8.5599527359,0.925768000002
7.30079698563,0.925746400002
7.0187959671,0.925726600002
7.27815103531,0.925703200002
6.27866888046,0.925681600002
7.0419344902,0.925651900002
6.67940855026,0.925628500002
5.73611211777,0.925608700002
7.58102226257,0.925586200002
7.16853475571,0.925497100002
8.9097738266,0.925472800002
6.60893774033,0.925451200002
6.50410079956,0.925429600002
5.96699285507,0.925405300002
5.10263442993,0.925382800002
7.31940221786,0.925360300002
7.61973953247,0.925336900002
6.57786798477,0.925313500002
6.18680953979,0.925286500002
7.83780622482,0.925260400002
7.94593191147,0.925236100002
6.17585277557,0.925216300002
7.75929403305,0.925124500002
8.12336540222,0.925104700002
7.66869878769,0.925081300002
7.91947841644,0.925048000002
6.16975164413,0.925001200002
6.13418579102,0.924973300002
6.91792726517,0.924949000002
7.26038074493,0.924923800002
7.46880531311,0.924899500002
7.87173700333,0.924879700002
7.43609666824,0.924856300002
8.0555896759,0.924809500002
8.78287601471,0.924786100002
7.59716653824,0.924763600002
7.26602125168,0.924740200002
7.50798797607,0.924717700002
7.48618650436,0.924696100002
5.53214979172,0.924674500002
6.25531005859,0.924654700002
7.07513284683,0.924632200002
5.81535673141,0.924610600002
7.81967163086,0.924587200002
8.75711154938,0.924563800002
8.29087638855,0.924542200002
7.92731428146,0.924517900002
9.06135940552,0.924498100002
6.4305434227,0.924474700002
9.41796112061,0.924444100002
6.79287719727,0.924382000002
6.13760709763,0.924361300002
5.93492078781,0.924335200002
9.48812007904,0.924312700002
7.20284414291,0.924291100002
6.99126911163,0.924271300002
6.48006820679,0.924248800002
6.92166280746,0.924227200002
8.01978492737,0.924205600002
5.6775803566,0.924182200002
7.74015808105,0.924157000002
7.51451635361,0.924130000002
7.501496315,0.924102100002
8.29429912567,0.924014800003
7.4401974678,0.923964400003
7.93200731277,0.923942800003
8.24049949646,0.923918500003
6.69916963577,0.923890600003
6.42097854614,0.923865400003
8.20025157928,0.923842000003
6.02959442139,0.923815000003
7.8499455452,0.923789800003
7.91165304184,0.923765500003
8.74258899689,0.923745700003
8.29120159149,0.923723200003
9.46275424957,0.923701600003
7.84034156799,0.923679100003
6.7066655159,0.923654800003
7.14432954788,0.923608900003
6.65726232529,0.923587300003
7.6730298996,0.923567500003
7.55774450302,0.923542300003
8.08697319031,0.923504500003
7.64195585251,0.923450500003
7.19022893906,0.923425300003
8.02821826935,0.923401900003
7.06502389908,0.923378500003
5.68224573135,0.923356000003
8.42370319366,0.923332600003
6.23499441147,0.923310100003
6.74550008774,0.923245300003
9.0699968338,0.923223700003
6.70847845078,0.923131900003
9.17956352234,0.923079700003
7.34385633469,0.923056300003
7.97301244736,0.923034700003
6.88425540924,0.923014900003
7.39401292801,0.922966300003
8.74540805817,0.922945600003
7.09242248535,0.922924000003
8.31610584259,0.922904200003
6.26688480377,0.922877200003
6.41796350479,0.922854700003
6.76721382141,0.922787200003
6.99580526352,0.922720600003
6.95592737198,0.922698100003
6.33837842941,0.922671100003
9.12686347961,0.922647700003
5.62101840973,0.922627900003
6.28725671768,0.922602700003
7.81892633438,0.922582900003
6.57059669495,0.922516300003
7.46590518951,0.922495600003
6.27838039398,0.922465900003
6.39594697952,0.922442500003
6.32482767105,0.922422700003
6.98693418503,0.922399300003
7.7427315712,0.922379500003
7.50180435181,0.922356100003
5.44484186172,0.922328200003
5.565513134,0.922303000003
7.41715908051,0.922209400003
7.08349275589,0.922186000003
7.89489650726,0.922159900003
7.98279714584,0.922137400003
7.00139474869,0.922114000003
6.61941051483,0.922024000003
6.80209255219,0.921997900003
9.01953411102,0.921933100003
8.20611667633,0.921909700003
7.23752307892,0.921889900003
6.33387136459,0.921866500003
5.73725128174,0.921843100003
6.96836853027,0.921819700003
6.31292963028,0.921798100003
6.07255506516,0.921778300003
7.9746966362,0.921755800003
8.71922779083,0.921728800003
9.05988025665,0.921702700003
6.88222503662,0.921608200003
7.68583917618,0.921515500003
10.2619180679,0.921495700003
7.81712007523,0.921386800003
9.02444171906,0.921361600003
7.87064123154,0.921334600003
9.52649402618,0.921308500003
6.11494350433,0.921282400003
7.42585372925,0.921259000003
9.02288532257,0.921239200003
7.01101875305,0.921215800003
6.34579896927,0.921193300003
7.27005720139,0.921166300003
7.27279424667,0.921131200003
5.94146490097,0.921106900003
6.77246332169,0.921085300003
7.24847793579,0.921065500003
6.80048370361,0.921041200003
7.48740053177,0.921016000003
6.18152952194,0.920996200003
6.05918836594,0.920971900003
6.98773527145,0.920948500003
5.18064117432,0.920928700003
7.5343875885,0.920904400003
7.56208181381,0.920865700003
6.35790634155,0.920843200003
7.20254516602,0.920821600003
7.40657997131,0.920797300003
5.23652935028,0.920777500003
7.22506189346,0.920712700003
6.67223501205,0.920691100003
6.82280349731,0.920671300003
8.27593898773,0.920648800003
7.15251731873,0.920627200003
6.79349374771,0.920607400003
7.37223482132,0.920558800003
7.13003253937,0.920482300003
7.54929590225,0.920460700003
6.84912872314,0.920439100003
7.38501977921,0.920403100003
7.51410913467,0.920377900003
5.98638010025,0.920351800003
6.20983791351,0.920332000003
6.31581640244,0.920305000003
8.4786529541,0.920285200003
8.30178356171,0.920219500003
7.3618516922,0.920193400003
6.26757335663,0.920173600003
5.82087135315,0.920150200003
7.09387397766,0.920082700003
6.98709487915,0.920061100003
6.57193565369,0.920038600003
7.4303894043,0.920018800003
7.12282323837,0.919990000003
6.74757289886,0.919960300003
7.56166648865,0.919928800003
7.14284944534,0.919907200003
6.7020816803,0.919845100003
6.56512498856,0.919823500003
6.350233078,0.919774000003
5.52604866028,0.919752400003
7.09673881531,0.919729900003
6.59359741211,0.919710100003
5.02660894394,0.919686700003
8.27277565002,0.919621000003
7.52232027054,0.919596700003
8.93014335632,0.919576900003
6.54692792892,0.919554400003
6.40865945816,0.919531900003
6.34741640091,0.919510300003
6.8623957634,0.919459900003
6.53907489777,0.919439200003
7.37122011185,0.919349200003
4.82174921036,0.919327600003
7.02442073822,0.919218700003
6.01918029785,0.919194400003
8.59588050842,0.919165600003
6.61672210693,0.919139500003
7.09707450867,0.919117900003
6.92065858841,0.919041400003
5.90111875534,0.919013500003
7.64605379105,0.918966700003
7.19745016098,0.918945100003
7.24816703796,0.918923500003
7.10229921341,0.918890200003
6.68966436386,0.918865000003
5.06867408752,0.918845200003
6.53985834122,0.918820900003
6.64684009552,0.918801100003
8.49091529846,0.918779500003
7.81747674942,0.918727300003
9.09889030457,0.918706600003
8.01909542084,0.918679600003
7.28302621841,0.918592300003
6.26901388168,0.918568000003
6.10854196548,0.918462700003
8.22266387939,0.918399700003
6.02196025848,0.918379000003
7.5772061348,0.918313300003
8.00148963928,0.918245800003
6.95257234573,0.918159400003
5.57047605515,0.918096400003
5.72738265991,0.918075700003
5.85644340515,0.917984800003
5.75716257095,0.917962300003
6.31026792526,0.917897500003
7.17794656754,0.917875000003
6.95761156082,0.917849800003
6.03113222122,0.917825500003
4.27707958221,0.917805700003
7.04048299789,0.917737300003
6.61746025085,0.917715700003
6.52877950668,0.917692300003
7.11529016495,0.917670700003
7.25988912582,0.917648200003
7.21436738968,0.917624800003
6.05201101303,0.917603200003
6.90911340714,0.917583400003
5.24236059189,0.917560000003
4.68356847763,0.917538400003
6.90835762024,0.917447500003
8.39405155182,0.917419600003
8.02813816071,0.917399800003
5.85489225388,0.917378200003
6.51161623001,0.917353900003
5.3892364502,0.917330500003
5.4852180481,0.917307100003
7.10306501389,0.917280100003
6.78376865387,0.917260300003
7.52889966965,0.917197300003
6.40384912491,0.917086600003
6.83385801315,0.917051500003
6.14846563339,0.917028100003
7.52912330627,0.916998400003
6.43967866898,0.916975000003
5.99571228027,0.916927300003
6.6507692337,0.916831900003
6.24075698853,0.916810300003
7.59413528442,0.916778800003
7.53725671768,0.916757200003
6.28677272797,0.916707700003
4.51214647293,0.916681600003
7.89050149918,0.916661800003
6.95639801025,0.916612300003
8.17611598969,0.916586200003
7.56710386276,0.916564600003
6.88343334198,0.916529500003
5.16222143173,0.916507900003
4.98414039612,0.916486300003
8.34099769592,0.916466500003
7.2149682045,0.916442200003
7.00407028198,0.916420600003
8.10913562775,0.916400800003
8.06416416168,0.916374700003
6.89891672134,0.916349500003
5.43573236465,0.916327000003
6.59182405472,0.916305400003
8.3020658493,0.916282000003
6.422727108,0.916257700003
5.98445940018,0.916231600003
6.95756149292,0.916208200003
7.11608076096,0.916184800003
5.99675369263,0.916117300003
7.67700529099,0.916052500003
6.59645032883,0.916030000003
7.56010103226,0.915963400003
7.29675102234,0.915858100003
6.57523345947,0.915838300003
6.59134054184,0.915816700003
7.48262500763,0.915748300003
6.18534088135,0.915725800003
8.43323040009,0.915704200003
8.65933799744,0.915641200003
9.94483757019,0.915619600003
6.65854263306,0.915593500003
6.45543766022,0.915561100003
7.39848566055,0.915541300003
7.2393989563,0.915519700003
8.73538780212,0.915497200003
7.17565870285,0.915406300003
6.02361345291,0.915384700003
10.4470825195,0.915362200003
6.92147302628,0.915298300003
6.06440877914,0.915274000003
7.26850318909,0.915250600003
8.14448642731,0.915220000003
7.13497495651,0.915197500003
7.04713582993,0.915177700003
7.09116029739,0.915130900003
8.88138389587,0.915104800003
7.69334936142,0.915041800003
7.50306510925,0.915020200003
7.8380651474,0.914994100003
9.50347042084,0.914969800003
10.1543741226,0.914944600003
8.12986469269,0.914876200003
6.41897392273,0.914843800003
6.56581449509,0.914796100003
7.21928977966,0.914734000003
7.38822841644,0.914704300003
7.93432998657,0.914681800003
6.62422895432,0.914592700003
5.86167240143,0.914572900003
8.00728797913,0.914481100003
7.07035636902,0.914375800003
7.47117853165,0.914354200003
8.9504070282,0.914334400003
6.83756303787,0.914309200003
8.13715171814,0.914289400003
6.47769927979,0.914260600003
7.31980514526,0.914197600003
7.55437994003,0.914104000003
7.21632099152,0.914084200003
6.0004401207,0.913990600003
8.46464538574,0.913965400003
6.72734832764,0.913935700003
5.46071577072,0.913911400003
5.85641717911,0.913849300003
8.78899765015,0.913827700003
5.57007884979,0.913802500003
5.94014215469,0.913780900003
6.76495075226,0.913717000003
5.83960485458,0.913694500003
7.03159666061,0.913672900003
7.73786306381,0.913649500003
6.0463180542,0.913625200003
6.04446601868,0.913601800003
6.61638832092,0.913495600003
8.85585308075,0.913474000003
7.68569803238,0.913454200003
7.64607286453,0.913432600003
7.68458795547,0.913400200003
6.27931547165,0.913378600003
7.30077886581,0.913357000003
6.88040113449,0.913308400003
5.65761470795,0.913276900003
5.70310115814,0.913257100003
7.68207502365,0.913229200003
9.52652740479,0.913207600003
8.52788543701,0.913182400003
6.1173825264,0.913156300003
6.24956703186,0.913109500003
8.68656921387,0.913088800003
6.13289308548,0.913067200003
7.528819561,0.913037500003
6.36505508423,0.913015000003
7.63036155701,0.912993400003
5.69672060013,0.912971800003
6.70145845413,0.912949300003
7.00576066971,0.912921400003
7.8099527359,0.912857500003
8.47859668732,0.912811600003
6.3375210762,0.912736900003
6.84508085251,0.912673900003
7.23028564453,0.912624400003
5.49593734741,0.912598300003
5.75943994522,0.912574000003
7.49800872803,0.912484900003
6.30686903,0.912462400003
6.70242452621,0.912394000003
5.79810428619,0.912329200003
6.4451880455,0.912303100003
6.10920953751,0.912281500003
5.28367853165,0.912259900003
6.41525936127,0.912192400003
5.34203338623,0.912170800003
5.644780159,0.912142900003
7.60854578018,0.912118600003
7.31421613693,0.912095200003
4.62156152725,0.912072700003
7.25579595566,0.912049300003
6.21828126907,0.911956600003
6.72020339966,0.911933200003
5.95101976395,0.911913400003
7.61225271225,0.911890900003
6.10471582413,0.911824300003
7.72944831848,0.911731600003
6.34224414825,0.911711800003
6.34227323532,0.911574100003
7.11954927444,0.911552500003
6.03905344009,0.911530900003
6.1554017067,0.911441800003
6.21077251434,0.911415700003
8.27010440826,0.911392300003
8.0304851532,0.911361700003
7.09514474869,0.911309500003
6.1205239296,0.911215900003
6.83074808121,0.911192500003
6.08402490616,0.911170900003
5.77506685257,0.911149300003
7.07734775543,0.911119600003
5.87952756882,0.911099800003
6.74755764008,0.911030500003
7.82608270645,0.911006200003
6.16451692581,0.910938700003
9.47025108337,0.910911700003
6.18216085434,0.910890100003
8.04632568359,0.910866700003
6.89523124695,0.910844200003
6.88305425644,0.910778500003
5.67613458633,0.910756000003
6.70825386047,0.910673200003
5.9633026123,0.910651600003
9.62045860291,0.910623700003
7.40590524673,0.910603900003
7.17922067642,0.910581400003
6.27771091461,0.910519300003
6.26510953903,0.910471600003
9.32485580444,0.910450000003
6.65082120895,0.910427500003
6.78901004791,0.910396000003
6.40397500992,0.910376200003
5.69396924973,0.910312300003
7.47253417969,0.910290700003
6.33752441406,0.910264600003
7.01023101807,0.910239400003
6.0435590744,0.910174600003
8.24182128906,0.910152100003
6.99155235291,0.910083700003
6.66341161728,0.910059400003
6.0099158287,0.910029700003
5.9813170433,0.909978400003
6.54215812683,0.909916300003
9.83731269836,0.909891100003
6.82264041901,0.909865900003
7.64602470398,0.909843400003
7.14983606339,0.909823600003
6.00783157349,0.909730900003
7.03896188736,0.909709300003
6.47347021103,0.909686800003
7.60832166672,0.909665200003
8.41254615784,0.909645400003
8.07245159149,0.909622000003
7.59661054611,0.909598600003
7.44097661972,0.909536500003
7.1286444664,0.909512200003
6.25585699081,0.909490600003
5.8380241394,0.909467200003
5.55554914474,0.909447400003
7.87433767319,0.909424900003
8.29848766327,0.909402400003
6.97473716736,0.909380800003
8.96260929108,0.909361000003
6.05201673508,0.909339400003
8.35211658478,0.909317800003
6.59491348267,0.909253900003
6.79457139969,0.909207100003
6.85781526566,0.909184600003
7.177754879,0.909163000003
6.71895456314,0.909141400003
6.37091875076,0.909116200003
8.14619064331,0.909096400003
6.02926874161,0.909032500003
6.36259460449,0.909010000003
7.22559833527,0.908990200003
6.35467386246,0.908967700003
6.86567687988,0.908944300003
6.94274997711,0.908918200003
6.86861181259,0.908855200003
7.13505411148,0.908834500003
6.96208667755,0.908775100003
6.62960577011,0.908750800003
6.83200454712,0.908687800003
6.08888626099,0.908596000003
8.2105255127,0.908576200003
5.27142286301,0.908551000003
6.3169593811,0.908528500003
5.78238773346,0.908508700003
6.79976654053,0.908486200003
5.86219835281,0.908458300003
5.51387643814,0.908394400003
4.71805524826,0.908371000003
6.01525878906,0.908351200003
5.14626741409,0.908326000003
7.44494152069,0.908306200003
6.94620513916,0.908196400003
4.82987546921,0.908171200003
6.21427345276,0.908105500003
6.63403177261,0.908084800003
6.30766057968,0.907908400003
5.69663238525,0.907885000003
6.00080251694,0.907821100003
7.44523096085,0.907795000003
8.29839134216,0.907773400003
6.3820939064,0.907751800003
6.16659212112,0.907729300003
5.6429605484,0.907709500003
6.12642383575,0.907662700003
7.5513253212,0.907640200003
6.68482065201,0.907609600003
6.28971147537,0.907562800003
6.1123046875,0.907542100003
6.93696832657,0.907517800003
7.09298658371,0.907494400003
8.41849899292,0.907471000003
6.29044485092,0.907448500003
5.31871128082,0.907421500003
6.07551002502,0.907399900003
6.7344083786,0.907380100003
6.2605471611,0.907310800003
5.22078275681,0.907282000003
7.46169567108,0.907255900003
6.54348182678,0.907191100003
7.27228689194,0.907170400003
6.39894771576,0.907103800003
5.31540250778,0.907076800003
5.59759950638,0.907057000003
5.84311056137,0.907031800003
6.09817028046,0.907012000003
5.34693479538,0.906988600003
5.63353347778,0.906966100003
7.10551977158,0.906946300003
7.32047843933,0.906924700003
6.41007661819,0.906901300003
6.21298456192,0.906878800003
5.09357404709,0.906852700003
6.84369182587,0.906788800003
6.73016929626,0.906758200003
4.59655475616,0.906738400003
5.99127912521,0.906715000003
5.53250074387,0.906685300003
7.13748168945,0.906659200003
5.42219257355,0.906622300003
8.45088768005,0.906600700003
7.37310361862,0.906538600003
7.05026388168,0.906516100003
6.3712182045,0.906494500003
6.38110733032,0.906474700003
6.70235013962,0.906452200003
6.46281766891,0.906427900003
6.43781137466,0.906404500003
7.29413461685,0.906384700003
6.04278326035,0.906360400003
5.55517292023,0.906340600003
7.3183093071,0.906315400003
7.26341199875,0.906290200003
6.72151708603,0.906220000003
6.30567121506,0.906198400003
6.64053344727,0.906178600003
7.18670320511,0.906157000003
7.44045972824,0.906128200003
6.75560379028,0.906105700003
7.00925970078,0.906084100003
5.41542100906,0.906062500003
5.73457956314,0.906042700003
5.7248878479,0.906019300003
6.57444572449,0.905995900003
7.24314451218,0.905973400003
7.84240484238,0.905882500003
5.37077379227,0.905850100003
5.81571769714,0.905825800003
5.93762922287,0.905798800003
8.2694683075,0.905727700003
7.52387523651,0.905707000003
7.11972665787,0.905686300003
7.06061792374,0.905664700003
7.37061834335,0.905642200003
7.53572130203,0.905620600003
7.93838644028,0.905600800003
7.65655422211,0.905574700003
9.24231147766,0.905544100003
7.39902639389,0.905514400003
6.0839881897,0.905492800003
6.25739812851,0.905402800003
6.16666316986,0.905375800003
6.9912405014,0.905348800003
6.47959041595,0.905329000003
5.93498754501,0.905305600003
6.16257715225,0.905285800003
7.26627254486,0.905219200003
6.86370182037,0.905192200003
6.43167304993,0.905095900003
6.28174734116,0.905069800003
8.68173980713,0.905041000003
6.42913293839,0.905015800003
6.44206571579,0.904966300003
5.40954589844,0.904945600003
5.28105211258,0.904924900003
6.1365852356,0.904901500003
7.11450958252,0.904877200003
9.20776748657,0.904854700003
6.80246067047,0.904826800003
6.97745370865,0.904790800003
5.43901824951,0.904771000003
7.31059265137,0.904747600003
6.51167821884,0.904725100003
7.60256433487,0.904702600003
5.16914558411,0.904680100003
6.67882537842,0.904660300003
5.03697347641,0.904636000003
7.90772819519,0.904614400003
6.47295618057,0.904592800003
8.35887336731,0.904570300003
7.52444601059,0.904550500003
6.26520633698,0.904482100003
6.80954551697,0.904417300003
6.5224814415,0.904393900003
6.84804010391,0.904371400003
6.7958855629,0.904349800003
5.7169046402,0.904330000003
6.96170568466,0.904305700003
4.92253446579,0.904280500003
7.83211374283,0.904234600003
5.14649200439,0.904210300003
7.62820100784,0.904188700003
8.62187194824,0.904167100003
6.52299356461,0.904105000003
6.93854570389,0.904082500003
6.78574037552,0.904060900003
6.61955499649,0.904039300003
6.26817941666,0.904016800003
7.02301454544,0.903991600003
6.70060396194,0.903881800003
7.14262247086,0.903793600003
6.87159729004,0.903772000003
5.94944238663,0.903750400003
6.04622507095,0.903727900003
6.99346828461,0.903708100003
6.43741226196,0.903686500003
7.69925069809,0.903661300003
6.76382398605,0.903638800003
5.02995967865,0.903617200003
6.24582338333,0.903592000003
7.03102684021,0.903545200003
6.37810277939,0.903498400003
5.4285941124,0.903476800003
6.18779087067,0.903457000003
6.43371152878,0.903429100003
5.14241266251,0.903409300003
5.45903396606,0.903387700003
7.46182060242,0.903321100003
5.19364404678,0.903299500003
6.37930440903,0.903277900003
7.07852840424,0.903258100003
5.68074083328,0.903235600003
6.34185171127,0.903205900003
7.57054662704,0.903141100003
6.44693136215,0.903119500003
5.27355480194,0.903094300003
6.91886711121,0.903061000003
6.0122833252,0.903038500003
5.15097808838,0.903015100003
7.768430233,0.902993500003
7.11950826645,0.902968300003
7.33389854431,0.902946700003
7.09721755981,0.902922400003
6.93022489548,0.902890000003
6.10588550568,0.902870200003
4.99442672729,0.902840500003
5.64911270142,0.902748700003
5.08911180496,0.902701000003
6.97393035889,0.902677600003
6.79463481903,0.902585800003
5.72970581055,0.902566000003
6.11182355881,0.902541700003
7.05090475082,0.902520100003
6.19177913666,0.902500300003
6.72139215469,0.902449000003
6.08697652817,0.902427400003
5.51552057266,0.902407600003
7.70481729507,0.902383300003
6.49549865723,0.902358100003
5.73966360092,0.902333800003
6.83101272583,0.902309500003
7.57869100571,0.902281600003
6.01073408127,0.902258200003
5.80845499039,0.902232100003
6.9595656395,0.902209600003
7.6116604805,0.902188000003
5.76986837387,0.902161900003
6.42281246185,0.902110600003
7.42845201492,0.902064700003
6.22373056412,0.902042200003
6.91354370117,0.902022400003
5.92481327057,0.901997200003
5.56477689743,0.901903600003
5.09164857864,0.901878400003
4.58212137222,0.901858600003
6.74581766129,0.901830700003
6.45915412903,0.901807300003
6.43503856659,0.901782100003
5.73779010773,0.901756900003
6.51138544083,0.901705600003
7.25616693497,0.901679500003
6.28569030762,0.901654300003
6.96753168106,0.901632700003
6.86993741989,0.901604800003
4.87576150894,0.901582300003
6.43626832962,0.901560700003
5.419485569,0.901539100003
6.36754846573,0.901488700003
4.90948390961,0.901461700003
5.6065735817,0.901441900003
6.10891675949,0.901404100003
5.10850906372,0.901381600003
4.82011079788,0.901358200003
5.04530620575,0.901333000003
6.69270944595,0.901245700003
6.1268119812,0.901224100003
6.48155641556,0.901157500003
5.60318088531,0.901090000003
6.46006631851,0.901066600003
5.17940282822,0.901041400003
6.66957616806,0.901018900003
9.23291397095,0.900997300003
5.76769685745,0.900970300003
6.88080310822,0.900906400003
7.63440942764,0.900883900003
6.51823949814,0.900817300003
6.452876091,0.900797500003
6.51426696777,0.900775000003
5.92572689056,0.900748000003
5.58907270432,0.900716500003
5.92148923874,0.900688600003
4.85992145538,0.900668800003
6.9054851532,0.900640000003
6.82525205612,0.900618400003
5.92941474915,0.900579700003
6.89226198196,0.900546400003
4.05463075638,0.900524800003
6.71671199799,0.900498700003
5.88162469864,0.900474400003
7.57379198074,0.900452800003
4.73717451096,0.900431200003
5.90864086151,0.900411400003
6.4439368248,0.900387100003
6.90899276733,0.900361000003
6.84976100922,0.900313300003
6.5942363739,0.900279100003
6.49630737305,0.900230500003
7.42994070053,0.900203500003
5.29705905914,0.900183700003
6.32879495621,0.900118900003
7.56642007828,0.900097300003
6.56855154037,0.900075700003
6.33551073074,0.900050500003
6.57997179031,0.900028900003
6.94171667099,0.900001900003
5.5558757782,0.899978500003
5.24815702438,0.899931700003
5.56134033203,0.899907400003
7.60608625412,0.899884000003
7.31863498688,0.899864200003
6.00097227097,0.899842600003
5.84867858887,0.899681500003
6.0389881134,0.899658100003
6.12751817703,0.899564500003
6.01403284073,0.899534800003
5.84383153915,0.899468200003
6.89446592331,0.899445700003
6.39425611496,0.899422300003
5.9539308548,0.899402500003
7.6359577179,0.899380000003
4.78959321976,0.899356600003
5.87265300751,0.899336800003
